tweets	label
 LENIENTLY	1
 LEONINE	1
 LEPID	1
 LET GO	1
 LETTERED	1
 LETTING GO	1
 LEVEL-HEADED	1
 LEVEL-HEADEDLY	1
 LEVERAGE	1
 LEVITY	1
 LIBERAL	1
 LIBERALLY	1
 LIBERATE	1
 LIBERATED	1
 LIBERATING	1
 LIBERATINGLY	1
 LIBERATION	1
 LIBERTARIAN	1
 LIBERTY	1
 LIEUTENANT	1
 LIFE	1
 LIFE FORCE	1
 LIFE-OF-THE-PARTY	1
 LIFESAVER	1
 LIGHT	1
 LIGHT FOG	1
 LIGHTEN	1
 LIGHTER	1
 LIGHT-HEARTED	1
 LIGHT-HEARTEDLY	1
 LIGHTLY	1
 LIGHTWORKER	1
 LIKABLE	1
 LIKE	1
 LIKED	1
 LIKELY	1
 LIKE-MINDED	1
 LIKES	1
 LIKING	1
 LIMBER	1
 LIMBERLY	1
 LINGERING	1
 LIONHEART	1
 LIONHEARTED	1
 LIONIZE	1
 LITERARY	1
 LITERATE	1
 LITERATELY	1
 LITHE	1
 LITHELY	1
 LITHESOME	1
 LITTLE ONE	1
 LIVE	1
 LIVE ONE	1
 LIVE WIRE	1
 LIVELINESS	1
 LIVELY	1
 LIVES THROUGH	1
 LIVING	1
 LO	1
 LO AND BEHOLD	1
 LOGIC	1
 LOGICAL	1
 LONG TIME	1
 LONGEST	1
 LONG-ESTABLISHED	1
 LONGEVITY	1
 LONGING	1
 LONG-LASTING	1
 LONG-STANDING	1
 LOOK	1
 LOOK HERE	1
 LORD	1
 LORDLY	1
 LORDY	1
 LOVABLE	1
 LOVABLY	1
 LOVE	1
 LOVE FULFILLED	1
 LOVE WORDS	1
 LOVED	1
 LOVELINESS	1
 LOVELY	1
 LOVER	1
 LOVER OF BEAUTY	1
 LOVES	1
 LOVING	1
 LOVING ACCEPTANCE	1
 LOVING FEELINGS	1
 LOVING SUPPORTING CONSCIOUSNESS	1
 LOVING-KINDNESS	1
 LOVINGLY	1
 LOW-COST	1
 LOWER-PRICED	1
 LOW-PRICE	1
 LOW-PRICED	1
 LOW-RISK	1
 LOYAL	1
 LOYALLY	1
 LOYALTY	1
 LUCENT	1
 LUCID	1
 LUCIDLY	1
 LUCK	1
 LUCKIER	1
 LUCKIEST	1
 LUCKILY	1
 LUCKINESS	1
 LUCKY	1
 LUCRATIVE	1
 LUCRATIVELY	1
 LUMINATE	1
 LUMINOUS	1
 LUMINOUS ENERGY FIELD	1
 LUMINOUSLY	1
 LUNAR	1
 LUSCIOUS	1
 LUSCIOUSLY	1
 LUSH	1
 LUSHLY	1
 LUST	1
 LUSTER	1
 LUSTILY	1
 LUSTRE	1
 LUSTROUS	1
 LUSTROUS COLORS	1
 LUSTROUSLY	1
 LUSTY	1
 LUXURIANT	1
 LUXURIANTLY	1
 LUXURIATE	1
 LUXURIOUS	1
 LUXURIOUSLY	1
 LUXURY	1
MADE	1
 MAESTRO	1
 MAGIC	1
 MAGICAL	1
 MAGICALLY	1
 MAGICIAN	1
 MAGISTRATE	1
 MAGNANIMITY	1
 MAGNANIMOUS	1
 MAGNANIMOUSLY	1
 MAGNETIC	1
 MAGNETIC TO LOVE	1
 MAGNETICALLY	1
 MAGNIFICENCE	1
 MAGNIFICENT	1
 MAGNIFICENTLY	1
 MAGNIFIES IT	1
 MAGNIFY	1
 MAGNITUDE	1
 MAIDEN	1
 MAIN	1
 MAINTAIN	1
 MAJESTIC	1
 MAJESTICALLY	1
 MAJESTY	1
 MAJOR	1
 MAJOR LEAGUE	1
 MAJOR-DOMO	1
 MAJORITY	1
 MAJORLY	1
 MAKE	1
 MAKE A DIFFERENCE	1
 MAKE DREAMS COME TRUE	1
 MAKE MY DAY	1
 MAKE THE PENNY DROP	1
 MAKER	1
 MAKING AN IMPRESSION	1
 MAKING-A-DIFFERENCE	1
 MALLEABLE	1
 MALLEABLY	1
 MAN	1
 MANA	1
 MANAGE	1
 MANAGEABLE	1
 MANAGER	1
 MANAGERIAL	1
 MANAGERIALLY	1
 MANIFEST	1
 MANLY	1
 MANNER	1
 MANNERLY	1
 MANOEUVRABLE	1
 MANY	1
 MARKED	1
 MARKEDLY	1
 MARKING DIVINE	1
 MARVEL	1
 MARVELLED	1
 MARVELLOUS	1
 MARVELLOUSLY	1
 MARVELOUS	1
 MARVELOUSLY	1
 MARVELOUSNESS	1
 MARVELS	1
 MASCULINE	1
 MASSAGE	1
 MASTER	1
 MASTERFUL	1
 MASTERFULLY	1
 MASTERLY	1
 MASTERMIND	1
 MASTERPIECE	1
 MASTERPIECES	1
 MASTERS	1
 MASTERY	1
 MATCHLESS	1
 MATE	1
 MATERNAL	1
 MATERNALLY	1
 MATRIARCH	1
 MATTER	1
 MATTER-OF-FACT	1
 MATURE	1
 MATURELY	1
 MATURING	1
 MATURITY	1
 MAXI	1
 MAXIMAL	1
 MAXIMUM PROTECTION	1
 MEANING	1
 MEANINGFUL	1
 MEANINGFUL WORDS	1
 MEANINGFULLY	1
 MEASURABLY	1
 MEDIATE	1
 MEDITATE	1
 MEDITATION	1
 MEDITATIVE	1
 MEDITATIVELY	1
 MEEK	1
 MELIORISM	1
 MELLOW	1
 MELLOWLY	1
 MELODIOUS	1
 MELODIOUSLY	1
 MEMORABLE	1
 MENCH	1
 MENSCH	1
 MENTOR	1
 MERCIFUL	1
 MERCIFULLY	1
 MERCY	1
 MERIT	1
 MERITABLE	1
 MERITORIOUS	1
 MERITORIOUSLY	1
 MERRILY	1
 MERRIMENT	1
 MERRINESS	1
 MERRY	1
 MESMERIZE	1
 MESMERIZED	1
 MESMERIZES	1
 MESMERIZING	1
 MESMERIZINGLY	1
 METAPHYSICAL	1
 METAPHYSICALLY	1
 METEORIC	1
 METEORICALLY	1
 METHOD	1
 METHODICAL	1
 METHODICALLY	1
 METICULOUS	1
 METICULOUSLY	1
 METTLESOME	1
 MHM	1
 MIGHT	1
 MIGHTILY	1
 MIGHTY	1
 MILD	1
 MIND-BLOWING	1
 MINDER	1
 MINDFUL	1
 MINDFULLY	1
 MINDFULNESS	1
 MINDSIGHT	1
 MINIKIN	1
 MINISTERIAL	1
 MINT	1
 MINT CONDITION	1
 MIRACLE	1
 MIRACLE WORKER	1
 MIRACLES	1
 MIRACULOUS	1
 MIRACULOUSLY	1
 MIRACULOUSNESS	1
 MIRTH	1
 MIRTHFUL	1
 MIRTHFULLY	1
 MITIGATE	1
 MITIGATIVE	1
 MITIGATORY	1
 MM-HMM	1
 MMM	1
 MMMM	1
 MODEL	1
 MODERN	1
 MODERNISTIC	1
 MODEST	1
 MODESTLY	1
 MODESTY	1
 MOM	1
 MOMENTOUS	1
 MONEYED	1
 MONITOR	1
 MONUMENTAL	1
 MONUMENTALLY	1
 MOPPET	1
 MORAL	1
 MORALE	1
 MORALITY	1
 MORALLY	1
 MORE	1
 MORPHING	1
 MOST	1
 MOST CERTAINLY	1
 MOST FORTUNATELY	1
 MOTHER	1
 MOTIVATE	1
 MOTIVATED	1
 MOTIVATED WORDS	1
 MOTIVATING	1
 MOTIVATING WORDS	1
 MOTIVATION	1
 MOTIVATIONAL	1
 MOTIVATIONAL WORDS	1
 MOTIVATOR	1
 MOTOR	1
 MOURNING	1
 MOUTHWATERING	1
 MOVED	1
 MOVEMENT	1
 MOVER	1
 MOVER AND SHAKER	1
 MOVING	1
 MUCH	1
 MUCHO	1
 MULTI	1
 MULTIDIMENSIONAL	1
 MULTIDISCIPLINED	1
 MULTIFACETED	1
 MULTI-PURPOSE	1
 MULTITUDE	1
 MUNCHY	1
 MUNIFICENCE	1
 MUNIFICENT	1
 MUNIFICENTLY	1
 MUSCULAR	1
 MUSCULARLY	1
 MUSICAL	1
 MUSICALLY	1
 MUST	1
 MUTUAL	1
 MUTUALITY	1
 MUTUALLY	1
 MWAH	1
 MY	1
 MY GOSH	1
 MY MY	1
 MY WORD	1
 MYRIAD	1
NAB	1
 NABIT	1
 NAILED DOWN	1
 NAMASTE	1
 NAP	1
 NARRATION	1
 NARRATOR	1
 NASCENCY	1
 NATATION	1
 NATIONAL	1
 NATIONWIDE	1
 NATIVE	1
 NATTY	1
 NATURAL	1
 NATURALIZE	1
 NATURALLY	1
 NATURE-MADE	1
 NAVIGABLE	1
 NAVIGATE	1
 NEARBY	1
 NEAT	1
 NEATEST	1
 NEATLY	1
 NECESSARY	1
 NECESSITATE	1
 NECTARIZE	1
 NEED	1
 NEEDED	1
 NEGOCE	1
 NEIGHBOR	1
 NEIGHBORLY	1
 NEIGHBOURLY	1
 NEONATE	1
 NEOTENY	1
 NEOTERIC	1
 NESTLE	1
 NESTLING	1
 NETIFY	1
 NEUTRAL	1
 NEVEN	1
 NEVER-FAILING	1
 NEW	1
 NEWBORN	1
 NEWFANGLE	1
 NEW-FASHIONED	1
 NEWLY	1
 NEXT	1
 NICE	1
 NICE WORDS	1
 NICELY	1
 NICER	1
 NICEST	1
 NICETY	1
 NICTATE	1
 NIFTILY	1
 NIFTY	1
 NIMBLE	1
 NIMBLEWIT	1
 NIMBLE-WITTED	1
 NIMBLY	1
 NIPPER	1
 NIPPY	1
 NIRVANA	1
 NO 1	1
 NO DUMMY	1
 NO END	1
 NO END OF	1
 NOBLE	1
 NOBLEMAN	1
 NOBLY	1
 NOD	1
 NOETIC	1
 NOISELESS	1
 NOM NOM	1
 NOMINATE	1
 NONCHALANT	1
 NONPAREIL	1
 NON-RESISTANCE	1
 NON-RESISTANT	1
 NON-VIOLENCE	1
 NONVIOLENT	1
 NON-VIOLENT	1
 NOON	1
 NORMAL	1
 NORMATIVE	1
 NOTABLE	1
 NOTABLY	1
 NOTE	1
 NOTED	1
 NOTEWORTHY	1
 NOTHING TO DECLARE	1
 NOTICE	1
 NOTICEABLE	1
 NOTICEABLY	1
 NOURISH	1
 NOURISHED	1
 NOURISHING	1
 NOURISHMENT	1
 NOVATURIENT	1
 NOVEL	1
 NOVELTY	1
 NOW	1
 NOW A	1
 NUBILE	1
 NUCLEATE	1
 NUDGE	1
 NUMBER ONE	1
 NUMBER1	1
 NURSE	1
 NURSLING	1
 NURTURE	1
 NURTURED	1
 NURTURING	1
 NUTRIMENTAL	1
 NUTRITIOUS	1
 NUZZLE	1
O.K.	1
 OASIS	1
 OBEDIENT	1
 OBJECTIVE	1
 OBJECTIVELY	1
 OBLIGE	1
 OBLIGED	1
 OBLIGING	1
 OBLIGINGLY	1
 OBSERVANT	1
 OBSERVANTLY	1
 OBSERVE	1
 OBSESSION	1
 OBSESSIONS	1
 OBTAIN	1
 OBTAINABLE	1
 OCCUR	1
 OECUMENICAL	1
 OFFER	1
 OFFICER	1
 OFFICIAL	1
 OFFSPRING	1
 OH	1
 OH MY	1
 OHO	1
 OH-OH	1
 OK	1
 OKAY	1
 OKAYED	1
 OKEY-DOKEY	1
 OL�	1
 OLYMPIAN	1
 OM	1
 OM MANI PADME HUM	1
 OMG	1
 OMNIPOTENT	1
 ON	1
 ON HAND	1
 ON MY WAVELENGTH	1
 ON TARGET	1
 ON THE BALL	1
 ON THE BEAM	1
 ON THE BUTTON	1
 ON THE MONEY	1
 ON THE RIGHT FOOT	1
 ONCE	1
 ONE	1
 ONE-HUNDRED PERCENT	1
 ONENESS	1
 ONE-POINTEDNESS	1
 ON-THE-JOB	1
 ONWARD	1
 ONWARDS	1
 OODLES	1
 OOH	1
 OOHLALA!	1
 OOMPH	1
 OOPSEY	1
 OOZE	1
 OPEN	1
 OPEN HEARTED	1
 OPEN-HANDED	1
 OPEN-HANDEDLY	1
 OPENHEARTED	1
 OPEN-HEARTED	1
 OPEN-HEARTEDLY	1
 OPENING	1
 OPENLY	1
 OPEN-MINDED	1
 OPEN-MINDEDLY	1
 OPENNESS	1
 OPERATE	1
 OPERATIVE	1
 OPERATOR	1
 OPPORTUNE	1
 OPPORTUNELY	1
 OPPORTUNITY	1
 OPTATE	1
 OPTIMAL	1
 OPTIMALLY	1
 OPTIMISM	1
 OPTIMIST	1
 OPTIMISTIC	1
 OPTIMISTICALLY	1
 OPTIMUM	1
 OPULENT	1
 OPULENTLY	1
 ORCHESTRATOR	1
 ORDER	1
 ORDERLY	1
 ORENDA	1
 ORGANIC	1
 ORGANIZATION	1
 ORGANIZE	1
 ORGANIZED	1
 ORGANIZER	1
 ORIENTATE	1
 ORIENTATION	1
 ORIENTED	1
 ORIGINAL	1
 ORIGINALITY	1
 ORIGINALLY	1
 ORIGINATE	1
 ORIGINATOR	1
 ORNAMENTAL	1
 OSCILLATE	1
 OSCULATE	1
 OUTCOME	1
 OUTDO	1
 OUTDONE	1
 OUTERNATIONALIST	1
 OUTGOING	1
 OUTLASTS	1
 OUT-OF-SIGHT	1
 OUT-OF-THIS-WORLD	1
 OUTPERFORM	1
 OUTPERFORMED	1
 OUTPERFORMING	1
 OUTPERFORMS	1
 OUTRAGEOUS	1
 OUTSHINE	1
 OUTSHONE	1
 OUTSMART	1
 OUTSTANDING	1
 OUTSTANDINGLY	1
 OUTSTRIP	1
 OUTWIT	1
 OVATION	1
 OVER	1
 OVERCOME	1
 OVERFLOWING	1
 OVERJOYED	1
 OVERJOYING	1
 OVERLY OPTIMISTIC	1
 OVERRIDING	1
 OVERRULING	1
 OVERSEER	1
 OVERT	1
 OVERTAKE	1
 OVERTAKEN	1
 OVERTAKES	1
 OVERTAKING	1
 OVERTOOK	1
 OVERTURE	1
 OWNER	1
 OWNING YOUR POWER	1
 OY	1
 OYEZ	1
PACIFIC	1
 PACIFIST	1
 PACIFY	1
 PAIN-FREE	1
 PAINLESS	1
 PAINLESSLY	1
 PAL	1
 PALATABLE	1
 PALATE	1
 PALATIAL	1
 PALLY	1
 PALPABLE	1
 PAMPER	1
 PAMPERED	1
 PAMPEREDLY	1
 PAMPEREDNESS	1
 PAMPERS	1
 PANORAMIC	1
 PAR EXCELLENCE	1
 PARADIGM	1
 PARADISE	1
 PARADISIAC	1
 PARADISIACAL	1
 PARAGON	1
 PARAMOUNT	1
 PARD	1
 PARDON	1
 PARENT	1
 PARENTAL	1
 PARENTALLY	1
 PARNASSIAN	1
 PARTICIPANT	1
 PARTICIPATION	1
 PARTICIPATIVE	1
 PARTICULAR	1
 PARTICULARLY	1
 PARTISAN	1
 PARTNER	1
 PASSION	1
 PASSIONATE	1
 PASSIONATELY	1
 PASSIVE	1
 PATERNAL	1
 PATERNALLY	1
 PATHFINDER	1
 PATIENCE	1
 PATIENT	1
 PATIENTLY	1
 PATRIARCH	1
 PATRIOT	1
 PATRIOTIC	1
 PATRON	1
 PEACE	1
 PEACE OF MIND	1
 PEACEABLE	1
 PEACEABLY	1
 PEACEFUL	1
 PEACEFUL WORDS	1
 PEACEFULLY	1
 PEACEKEEPER	1
 PEACEKEEPERS	1
 PEACH	1
 PEACHY	1
 PEAK	1
 PEARL	1
 PEER	1
 PEERLESS	1
 PENETRATING	1
 PEP	1
 PEPPED	1
 PEPPINESS	1
 PEPPING	1
 PEPPY	1
 PEPS	1
 PER MALICIOUS	1
 PERCEPTIVE	1
 PERCEPTIVELY	1
 PERCEPTIVENESS	1
 PERFECT	1
 PERFECT COMBINATION	1
 PERFECTION	1
 PERFECTIONIST	1
 PERFECTLY	1
 PERFORMER	1
 PERKINESS	1
 PERKY	1
 PERMALICIOUS	1
 PERMANENT	1
 PERMISSIBLE	1
 PERMISSIVE	1
 PERMISSIVELY	1
 PERSEVERANCE	1
 PERSEVERANT	1
 PERSEVERE	1
 PERSEVERING	1
 PERSEVERINGLY	1
 PERSISTENCE	1
 PERSISTENT	1
 PERSISTENTLY	1
 PERSONABLE	1
 PERSONAGES	1
 PERSONAL GROWTH	1
 PERSONAL-GROWTH	1
 PERSONALITY	1
 PERSONALIZED	1
 PERSONALLY	1
 PERSPECTIVE	1
 PERSPICACIOUS	1
 PERSPICACIOUSLY	1
 PERSPICUOUS	1
 PERSPICUOUSLY	1
 PERSUASIVE	1
 PERSUASIVELY	1
 PERT	1
 PERTINENT	1
 PERTLY	1
 PET	1
 PETITE	1
 PETRICHOR	1
 PHENOMENAL	1
 PHENOMENALLY	1
 PHENOMENON	1
 PHEW	1
 PHILANTHROPIC	1
 PHILANTHROPICALLY	1
 PHILANTHROPIST	1
 PHILANTHROPY	1
 PHILOCALIST	1
 PHILOPROGENITIVE	1
 PHILOSOPHER	1
 PHILOSOPHICAL	1
 PHILOSOPHICALLY	1
 PICK	1
 PICKED	1
 PICK-ME-UP	1
 PICTURESQUE	1
 PICTURESQUELY	1
 PIECE OF CAKE	1
 PIERIAN	1
 PIETY	1
 PILOT	1
 PINNACLE	1
 PIN-UP	1
 PIONEER	1
 PIONEERING	1
 PIOUS	1
 PIOUSLY	1
 PIQUANCY	1
 PIQUANT	1
 PIQUANTLY	1
 PITHY	1
 PIVOT	1
 PIVOTAL	1
 PLACID	1
 PLACIDLY	1
 PLAN	1
 PLANNER	1
 PLAUSIBLE	1
 PLAY	1
 PLAYER	1
 PLAYFUL	1
 PLAYFULLY	1
 PLAYFULNESS	1
 PLAYMATE	1
 PLEASANT	1
 PLEASANTLY	1
 PLEASE	1
 PLEASED	1
 PLEASES	1
 PLEASING	1
 PLEASINGLY	1
 PLEASURABLE	1
 PLEASURABLY	1
 PLEASURE	1
 PLENARY	1
 PLENITUDE	1
 PLENTEOUS	1
 PLENTIFUL	1
 PLENTY	1
 PLIABLE	1
 PLUCKY	1
 PLUM	1
 PLUMMY	1
 PLUMP	1
 PLUS	1
 PLUSES	1
 PLUSH	1
 PLUSSES	1
 POET	1
 POETIC	1
 POETICALLY	1
 POETICIZE	1
 POIGNANT	1
 POIGNANTLY	1
 POISE	1
 POISED	1
 POLE POSITION	1
 POLICY MAKER	1
 POLISHED	1
 POLITE	1
 POLITELY	1
 POLITENESS	1
 POLLYANNAISM	1
 POOF	1
 POPULAR	1
 POPULARLY	1
 PORTABLE	1
 POSH	1
 POSICHOICE	1
 POSIDRIVING	1
 POSIFIT	1
 POSILENZ	1
 POSIMASS	1
 POSIMINDER	1
 POSIRATIO	1
 POSIRIPPLE	1
 POSIRIPPLER	1
 POSIRIPPLES	1
 POSISINGER	1
 POSISITE	1
 POSISTRENGTH	1
 POSIT	1
 POSITIBILITARIAN	1
 POSITIVE	1
 POSITIVE ATTITUDE	1
 POSITIVE BELIEFS	1
 POSITIVE CIRCUMSTANCES	1
 POSITIVE EMOTIONS	1
 POSITIVE ENERGY	1
 POSITIVE EVENTS	1
 POSITIVE FEELINGS	1
 POSITIVE MIND	1
 POSITIVE THINKING	1
 POSITIVE THOUGHTS	1
 POSITIVE VIBES	1
 POSITIVE VOCABULARY	1
 POSITIVE WORDS	1
 POSITIVELY	1
 POSITIVE-MENTAL-ATTITUDE	1
 POSITIVES	1
 POSITRACTION	1
 POSITUDE	1
 POSIVALUES	1
 POSIWORD	1
 POSSESS	1
 POSSESSOR	1
 POSSIBILITARIAN	1
 POSSIBLE	1
 POSTULANT	1
 POTENT	1
 POTENTIAL	1
 POUR YOUR LOVE	1
 POWER	1
 POWER BROKER	1
 POWER WORDS	1
 POWERFUL	1
 POWERFUL POSITIVE WORDS	1
 POWERFUL POSSIBILITY	1
 POWERFUL WORDS	1
 POWERFULLY	1
 POWER-ON	1
 POWER-POWERFUL	1
 POWER-UP	1
 PRACTICABLE	1
 PRACTICAL	1
 PRACTICALITY	1
 PRACTICALLY	1
 PRACTISED	1
 PRAGMATIC	1
 PRAGMATICALLY	1
 PRAISE	1
 PRAISEWORTHILY	1
 PRAISEWORTHY	1
 PRAISING	1
 PRAY	1
 PRAYER	1
 PRAYERFUL	1
 PRAYERFULLY	1
 PRECIOUS	1
 PRECIOUSLY	1
 PRECISE	1
 PRECISELY	1
 PRECISION	1
 PREDOMINANT	1
 PREEMINENT	1
 PRE-EMINENT	1
 PREEMPTION	1
 PREFER	1
 PREFERABLE	1
 PREFERABLY	1
 PREFERRED	1
 PREFERRING	1
 PREFERS	1
 PREMIER	1
 PREMIUM	1
 PREPARE	1
 PREPARED	1
 PREPAREDLY	1
 PREPAREDNESS	1
 PREPONDERANT	1
 PREPOTENT	1
 PRESENCE	1
 PRESENT	1
 PRESENTER	1
 PRESERVATION	1
 PRESIDENT	1
 PRESTIGE	1
 PRESTIGIOUS	1
 PRESTIGIOUSLY	1
 PRESTO	1
 PRETTILY	1
 PRETTY	1
 PREVAILING	1
 PREVALENT	1
 PREVALENTLY	1
 PREVENIENT	1
 PRICELESS	1
 PRIDE	1
 PRIMAL	1
 PRIMARY	1
 PRIME	1
 PRIME MOVER	1
 PRIMED	1
 PRIMO	1
 PRIMOGENITOR	1
 PRINCE	1
 PRINCELY	1
 PRINCESS	1
 PRINCIPAL	1
 PRINCIPLED	1
 PRISTINE	1
 PRISTINELY	1
 PRIVACY	1
 PRIVILEGE	1
 PRIVILEGED	1
 PRIZE	1
 PRIZE PARAGON	1
 PRIZED	1
 PRIZEWINNING	1
 PRO	1
 PROACTIVE	1
 PROACTIVELY	1
 PROACTIVITY	1
 PROBABLE	1
 PROBATIVE	1
 PROBLEM SOLVER	1
 PROBLEM-FREE	1
 PROBLEM-SOLVER	1
 PROCONSUL	1
 PROCREATOR	1
 PROCTO	1
 PROCTOR	1
 PROCURABLE	1
 PRODIGIOUS	1
 PRODIGIOUSLY	1
 PRODIGY	1
 PRODUCE	1
 PRODUCER	1
 PRODUCTIVE	1
 PRODUCTIVELY	1
 PROFESSIONAL	1
 PROFESSIONALLY	1
 PROFESSOR	1
 PROFICIENT	1
 PROFICIENTLY	1
 PROFITABLE	1
 PROFITABLY	1
 PROFOUND	1
 PROFOUNDLY	1
 PROFUSE	1
 PROFUSION	1
 PROGENITOR	1
 PROGENY	1
 PROGRESS	1
 PROGRESSIVE	1
 PROGRESSIVELY	1
 PROLEPSIS	1
 PROLIFIC	1
 PROLIFICALLY	1
 PROMINENCE	1
 PROMINENT	1
 PROMINENTLY	1
 PROMISE	1
 PROMISED	1
 PROMISES	1
 PROMISING	1
 PROMISINGLY	1
 PROMOTE	1
 PROMOTER	1
 PROMOTION	1
 PROMPT	1
 PROMPTLY	1
 PROMPTNESS	1
 PROMULGATE	1
 PROMULGATOR	1
 PRONIA	1
 PROPER	1
 PROPERLY	1
 PROPERTIED	1
 PROPHET	1
 PROPHETIC	1
 PROPHETICALLY	1
 PROPITIOUS	1
 PROPITIOUSLY	1
 PROPONENT	1
 PROPOSE	1
 PROPOSER	1
 PROPRIETOR	1
 PROS	1
 PROS PROS	1
 PROSPECTIVE	1
 PROSPER	1
 PROSPERITY	1
 PROSPEROUS	1
 PROSPEROUSLY	1
 PROTAGONIST	1
 PROTEAN	1
 PROTECT	1
 PROTECTED	1
 PROTECTION	1
 PROTECTIVE	1
 PROTECTIVELY	1
 PROTECTOR	1
 PROT�G�	1
 PROTO	1
 PROUD	1
 PROUDLY	1
 PROVEN	1
 PROVES	1
 PROVIDENCE	1
 PROVIDER	1
 PROVING	1
 PROVOCATIVE	1
 PROVOCATIVELY	1
 PROVOKING	1
 PROWESS	1
 PRUDENCE	1
 PRUDENT	1
 PRUDENTLY	1
 PSST	1
 PSYCHED UP	1
 PUBLIC-SPIRITED	1
 PUBLIC-SPIRITEDLY	1
 PUBLISH	1
 PUBLISHER	1
 PUISSANT	1
 PUKKA	1
 PULCHRITUDINOUS	1
 PUMPED UP	1
 PUNCHY	1
 PUNCTILIOUS	1
 PUNCTUAL	1
 PUNCTUALITY	1
 PUNCTUALLY	1
 PUPPIES	1
 PURE	1
 PURELY	1
 PURIFY	1
 PURITY	1
 PURPOSE	1
 PURPOSEFUL	1
 PURPOSEFULLY	1
 PURVEYOR	1
QUAFF	1
 QUAINT	1
 QUAINTISE	1
 QUAINTISINESS	1
 QUAINTLY	1
 QUALIFIED	1
 QUALIFY	1
 QUALITATIVE	1
 QUALITATIVELY	1
 QUALITY	1
 QUALITY WORDS	1
 QUANTIFIABLE	1
 QUANTITY	1
 QUARTER	1
 QUAT	1
 QUEEN	1
 QUEENHOOD	1
 QUEENLY	1
 QUEEP	1
 QUEMEFUL	1
 QUENCHING	1
 QUERIST	1
 QUEST	1
 QUESTER	1
 QUESTION	1
 QUI VIVE	1
 QUICK	1
 QUICKEN	1
 QUICKENING	1
 QUICKER	1
 QUICKLY	1
 QUICKNESS	1
 QUICK-SIGHTED	1
 QUICKSTEP	1
 QUICK-WITTED	1
 QUICK-WITTEDLY	1
 QUIDDITY	1
 QUIESCENT	1
 QUIESCENT MIND	1
 QUIET	1
 QUIETER	1
 QUIETLY	1
 QUIETNESS	1
 QUIETSOME	1
 QUILLET	1
 QUINTESSENCE	1
 QUINTESSENTIAL	1
 QUINTESSENTIALLY	1
 QUIP	1
 QUIRK	1
 QUIRKY	1
 QUITE	1
 QUIVER	1
 QUIXOTIC	1
 QUIZ	1
 QUOTABLE	1
 QUOTATION	1
 QUOTE	1
 QUOTHA	1
RACY	1
 RAD	1
 RADIANCE	1
 RADIANT	1
 RADIANTLY	1
 RADIATE	1
 RAH	1
 RAINBOW	1
 RAIN-MAKER	1
 RAISON D�ETRE	1
 RAMBUNCTIOUS	1
 RAPID	1
 RAPIDLY	1
 RAPPORT	1
 RAPT	1
 RAPTURE	1
 RAPTUROUS	1
 RAPTUROUSLY	1
 RASASVADA	1
 RATIONAL	1
 RATIONALITY	1
 RATIONALLY	1
 RAVISH	1
 RAVISHING	1
 RAVISHINGLY	1
 RAZOR-SHARP	1
 REACHABLE	1
 READABLE	1
 READILY	1
 READINESS	1
 READY	1
 REAFFIRM	1
 REAFFIRMATION	1
 REAL	1
 REALISTIC	1
 REALITY	1
 REALIZABLE	1
 REALLY	1
 REALLY COOL	1
 REAP	1
 REASON	1
 REASON FOR LIVING	1
 REASONABLE	1
 REASONABLY	1
 REASONED	1
 REASSURANCE	1
 REASSURE	1
 REASSURING	1
 REASSURINGLY	1
 REBORN	1
 RECEIVE	1
 RECEIVER	1
 RECEPTION	1
 RECEPTIVE	1
 RECEPTIVELY	1
 RECHERCHE	1
 RECIPIENT	1
 RECIPROCAL	1
 RECIPROCALLY	1
 RECIPROCATE	1
 RECLAIM	1
 RECOGNITION	1
 RECOGNIZABLE	1
 RECOGNIZE	1
 RECOGNIZED	1
 RECOMMEND	1
 RECOMMENDABLE	1
 RECOMMENDATION	1
 RECOMMENDATIONS	1
 RECOMMENDED	1
 RECONCILE	1
 RECONCILIATION	1
 RE-CONNECTION	1
 RECORD-SETTING	1
 RECOVER	1
 RECOVERY	1
 RECREATION	1
 RECTIFICATION	1
 RECTIFY	1
 RECTIFYING	1
 RECUPERATION	1
 RECUPERATIVE	1
 RED-CARPET	1
 REDEEM	1
 REDEEMING	1
 REDEMPTION	1
 REFINE	1
 REFINED	1
 REFINEMENT	1
 REFLECTIVE	1
 REFLECTIVELY	1
 REFORM	1
 REFORMED	1
 REFORMING	1
 REFORMS	1
 REFRESH	1
 REFRESHED	1
 REFRESHING	1
 REFRESHINGLY	1
 REFULGENT	1
 REFUND	1
 REFUNDED	1
 REGAL	1
 REGALLY	1
 REGARD	1
 REGNANT	1
 REGULAR	1
 REGULATOR	1
 REJOICE	1
 REJOICING	1
 REJOICINGLY	1
 REJUVENATE	1
 REJUVENATED	1
 REJUVENATING	1
 REJUVENATION	1
 REJUVENESCENT	1
 RELATEDNESS	1
 RELATIONSHIPS	1
 RELAX	1
 RELAXED	1
 RELAXING	1
 RELAXINGLY	1
 RELEASE	1
 RELEASING	1
 RELENT	1
 RELEVANT	1
 RELIABILITY	1
 RELIABLE	1
 RELIABLY	1
 RELIEF	1
 RELIEVE	1
 RELIEVED	1
 RELIEVER	1
 RELIGION	1
 RELISH	1
 REMARKABLE	1
 REMARKABLY	1
 REMEDY	1
 REMISSION	1
 REMISSIVE	1
 REMUNERATE	1
 RENAISSANCE	1
 RENEW	1
 RENEWED	1
 RENOVATE	1
 RENOVATION	1
